fpr,tpr
0.20603,0.97591
0.20609,0.97591
0.20616,0.97591
0.20623,0.97591
0.20630,0.97591
0.20637,0.97591
0.20644,0.97591
0.20650,0.97591
0.20657,0.97591
0.20664,0.97591
0.20671,0.97591
0.20678,0.97591
0.20684,0.97591
0.20691,0.97591
0.20698,0.97591
0.20705,0.97591
0.20712,0.97591
0.20719,0.97591
0.20725,0.97591
0.20732,0.97591
0.20739,0.97591
0.20746,0.97591
0.20753,0.97591
0.20759,0.97591
0.20766,0.97591
0.20773,0.97591
0.20780,0.97591
0.20787,0.97591
0.20794,0.97591
0.20800,0.97591
0.20807,0.97591
0.20814,0.97591
0.20821,0.97591
0.20828,0.97591
0.20834,0.97591
0.20841,0.97591
0.20848,0.97591
0.20855,0.97591
0.20862,0.97591
0.20869,0.97591
0.20875,0.97591
0.20882,0.97591
0.20889,0.97591
0.20896,0.97591
0.20903,0.97591
0.20909,0.97591
0.20916,0.97591
0.20923,0.97591
0.20930,0.97591
0.20937,0.97591
0.20944,0.97591
0.20950,0.97591
0.20957,0.97591
0.20964,0.97591
0.20971,0.97591
0.20978,0.97591
0.20984,0.97591
0.20991,0.97591
0.20998,0.97591
0.21005,0.97591
0.21012,0.97591
0.21019,0.97591
0.21025,0.97591
0.21032,0.97591
0.21039,0.97591
0.21046,0.97591
0.21053,0.97591
0.21059,0.97591
0.21066,0.97591
0.21073,0.97591
0.21080,0.97591
0.21087,0.97591
0.21094,0.97591
0.21100,0.97591
0.21107,0.97591
0.21114,0.97591
0.21121,0.97591
0.21128,0.97591
0.21134,0.97591
0.21141,0.97591
0.21148,0.97591
0.21155,0.97591
0.21162,0.97591
0.21169,0.97591
0.21175,0.97591
0.21182,0.97591
0.21189,0.97591
0.21196,0.97591
0.21203,0.97591
0.21209,0.97591
0.21216,0.97591
0.21223,0.97591
0.21230,0.97591
0.21237,0.97591
0.21244,0.97591
0.21250,0.97591
0.21257,0.97591
0.21264,0.97591
0.21271,0.97591
0.21278,0.97591
0.21284,0.97591
0.21291,0.97591
0.21298,0.97591
0.21305,0.97591
0.21312,0.97591
0.21319,0.97591
0.21325,0.97591
0.21332,0.97591
0.21339,0.97591
0.21346,0.97591
0.21353,0.97591
0.21359,0.97591
0.21366,0.97591
0.21373,0.97591
0.21380,0.97591
0.21387,0.97591
0.21394,0.97591
0.21400,0.97591
0.21407,0.97591
0.21414,0.97591
0.21421,0.97591
0.21428,0.97591
0.21434,0.97591
0.21441,0.97591
0.21448,0.97591
0.21455,0.97591
0.21462,0.97591
0.21469,0.97591
0.21475,0.97591
0.21482,0.97591
0.21489,0.97591
0.21496,0.97591
0.21503,0.97591
0.21509,0.97591
0.21516,0.97591
0.21523,0.97591
0.21530,0.97591
0.21537,0.97591
0.21543,0.97591
0.21550,0.97591
0.21557,0.97591
0.21564,0.97591
0.21571,0.97591
0.21578,0.97591
0.21584,0.97591
0.21591,0.97591
0.21598,0.97591
0.21605,0.97591
0.21612,0.97591
0.21618,0.97591
0.21625,0.97591
0.21632,0.97591
0.21639,0.97591
0.21646,0.97591
0.21653,0.97591
0.21659,0.97591
0.21666,0.97591
0.21673,0.97591
0.21680,0.97591
0.21687,0.97591
0.21693,0.97591
0.21700,0.97591
0.21707,0.97591
0.21714,0.97591
0.21721,0.97591
0.21728,0.97591
0.21734,0.97591
0.21741,0.97591
0.21748,0.97591
0.21755,0.97591
0.21762,0.97591
0.21768,0.97591
0.21775,0.97591
0.21782,0.97591
0.21789,0.97591
0.21796,0.97591
0.21803,0.97591
0.21809,0.97591
0.21816,0.97591
0.21823,0.97591
0.21830,0.97591
0.21837,0.97591
0.21843,0.97591
0.21850,0.97591
0.21857,0.97591
0.21864,0.97591
0.21871,0.97591
0.21878,0.97591
0.21884,0.97591
0.21891,0.97591
0.21898,0.97591
0.21905,0.97591
0.21912,0.97591
0.21918,0.97591
0.21925,0.97591
0.21932,0.97591
0.21939,0.97591
0.21946,0.97591
0.21953,0.97591
0.21959,0.97591
0.21966,0.97591
0.21973,0.97591
0.21980,0.97591
0.21987,0.97591
0.21993,0.97591
0.22000,0.97591
0.22007,0.97591
0.22014,0.97591
0.22021,0.97591
0.22028,0.97591
0.22034,0.97591
0.22041,0.97591
0.22048,0.97591
0.22055,0.97591
0.22062,0.97591
0.22068,0.97591
0.22075,0.97591
0.22082,0.97591
0.22089,0.97591
0.22096,0.97591
0.22103,0.97591
0.22109,0.97591
0.22116,0.97591
0.22123,0.97591
0.22130,0.97591
0.22137,0.97591
0.22143,0.97591
0.22150,0.97591
0.22157,0.97591
0.22164,0.97591
0.22171,0.97591
0.22178,0.97591
0.22184,0.97591
0.22191,0.97591
0.22198,0.97591
0.22205,0.97591
0.22212,0.97591
0.22218,0.97591
0.22225,0.97591
0.22232,0.97591
0.22239,0.97591
0.22246,0.97591
0.22253,0.97591
0.22259,0.97591
0.22266,0.97591
0.22273,0.97591
0.22280,0.97591
0.22287,0.97591
0.22293,0.97591
0.22300,0.97591
0.22307,0.97591
0.22314,0.97591
0.22321,0.97591
0.22328,0.97591
0.22334,0.97591
0.22341,0.97591
0.22348,0.97591
0.22355,0.97591
0.22362,0.97591
0.22368,0.97591
0.22375,0.97591
0.22382,0.97591
0.22389,0.97591
0.22396,0.97591
0.22403,0.97591
0.22409,0.97591
0.22416,0.97591
0.22423,0.97591
0.22430,0.97591
0.22437,0.97591
0.22443,0.97591
0.22450,0.97591
0.22457,0.97591
0.22464,0.97591
0.22471,0.97591
0.22478,0.97591
0.22484,0.97591
0.22491,0.97591
0.22498,0.97591
0.22505,0.97591
0.22512,0.97591
0.22518,0.97591
0.22525,0.97591
0.22532,0.97591
0.22539,0.97591
0.22546,0.97591
0.22552,0.97591
0.22559,0.97591
0.22566,0.97591
0.22573,0.97591
0.22580,0.97591
0.22587,0.97591
0.22593,0.97591
0.22600,0.97591
0.22607,0.97591
0.22614,0.97591
0.22621,0.97591
0.22627,0.97591
0.22634,0.97591
0.22641,0.97591
0.22648,0.97591
0.22655,0.97591
0.22662,0.97591
0.22668,0.97591
0.22675,0.97591
0.22682,0.97591
0.22689,0.97591
0.22696,0.97591
0.22702,0.97591
0.22709,0.97591
0.22716,0.97591
0.22723,0.97591
0.22730,0.97591
0.22737,0.97591
0.22743,0.97591
0.22750,0.97591
0.22757,0.97591
0.22764,0.97591
0.22771,0.97591
0.22777,0.97591
0.22784,0.97591
0.22791,0.97591
0.22798,0.97591
0.22805,0.97591
0.22812,0.97591
0.22818,0.97591
0.22825,0.97591
0.22832,0.97591
0.22839,0.97591
0.22846,0.97591
0.22852,0.97591
0.22859,0.97591
0.22866,0.97591
0.22873,0.97591
0.22880,0.97591
0.22887,0.97591
0.22893,0.97591
0.22900,0.97591
0.22907,0.97591
0.22914,0.97591
0.22921,0.97591
0.22927,0.97591
0.22934,0.97591
0.22941,0.97591
0.22948,0.97591
0.22955,0.97591
0.22962,0.97591
0.22968,0.97591
0.22975,0.97591
0.22982,0.97591
0.22989,0.97591
0.22996,0.97591
0.23002,0.97591
0.23009,0.97591
0.23016,0.97591
0.23023,0.97591
0.23030,0.97591
0.23037,0.97591
0.23043,0.97591
0.23050,0.97591
0.23057,0.97591
0.23064,0.97591
0.23071,0.97591
0.23077,0.97591
0.23084,0.97591
0.23091,0.97591
0.23098,0.97591
0.23105,0.97591
0.23112,0.97591
0.23118,0.97591
0.23125,0.97591
0.23132,0.97591
0.23139,0.97591
0.23146,0.97591
0.23152,0.97591
0.23159,0.97591
0.23166,0.97591
0.23173,0.97591
0.23180,0.97591
0.23187,0.97591
0.23193,0.97591
0.23200,0.97591
0.23207,0.97591
0.23214,0.97591
0.23221,0.97591
0.23227,0.97591
0.23234,0.97591
0.23241,0.97591
0.23248,0.97591
0.23255,0.97591
0.23262,0.97591
0.23268,0.97591
0.23275,0.97591
0.23282,0.97591
0.23289,0.97591
0.23296,0.97591
0.23302,0.97591
0.23309,0.97591
0.23316,0.97591
0.23323,0.97591
0.23330,0.97591
0.23337,0.97591
0.23343,0.97591
0.23350,0.97591
0.23357,0.97591
0.23364,0.97591
0.23371,0.97591
0.23377,0.97591
0.23384,0.97591
0.23391,0.97591
0.23398,0.97591
0.23405,0.97591
0.23412,0.97591
0.23418,0.97591
0.23418,0.97674
0.23425,0.97674
0.23432,0.97674
0.23439,0.97674
0.23446,0.97674
0.23452,0.97674
0.23459,0.97674
0.23466,0.97674
0.23473,0.97674
0.23480,0.97674
0.23487,0.97674
0.23493,0.97674
0.23500,0.97674
0.23507,0.97674
0.23514,0.97674
0.23521,0.97674
0.23527,0.97674
0.23534,0.97674
0.23541,0.97674
0.23548,0.97674
0.23555,0.97674
0.23561,0.97674
0.23568,0.97674
0.23575,0.97674
0.23582,0.97674
0.23589,0.97674
0.23596,0.97674
0.23602,0.97674
0.23609,0.97674
0.23616,0.97674
0.23623,0.97674
0.23630,0.97674
0.23636,0.97674
0.23643,0.97674
0.23650,0.97674
0.23657,0.97674
0.23664,0.97674
0.23671,0.97674
0.23677,0.97674
0.23684,0.97674
0.23691,0.97674
0.23698,0.97674
0.23705,0.97674
0.23711,0.97674
0.23718,0.97674
0.23725,0.97674
0.23732,0.97674
0.23739,0.97674
0.23746,0.97674
0.23752,0.97674
0.23759,0.97674
0.23766,0.97674
0.23773,0.97674
0.23780,0.97674
0.23786,0.97674
0.23793,0.97674
0.23800,0.97674
0.23807,0.97674
0.23814,0.97674
0.23814,0.97757
0.23821,0.97757
0.23827,0.97757
0.23834,0.97757
0.23841,0.97757
0.23848,0.97757
0.23855,0.97757
0.23861,0.97757
0.23868,0.97757
0.23875,0.97757
0.23882,0.97757
0.23889,0.97757
0.23896,0.97757
0.23902,0.97757
0.23909,0.97757
0.23916,0.97757
0.23923,0.97757
0.23930,0.97757
0.23936,0.97757
0.23943,0.97757
0.23950,0.97757
0.23957,0.97757
0.23964,0.97757
0.23971,0.97757
0.23977,0.97757
0.23984,0.97757
0.23991,0.97757
0.23998,0.97757
0.24005,0.97757
0.24011,0.97757
0.24018,0.97757
0.24025,0.97757
0.24032,0.97757
0.24039,0.97757
0.24046,0.97757
0.24052,0.97757
0.24059,0.97757
0.24066,0.97757
0.24073,0.97757
0.24080,0.97757
0.24086,0.97757
0.24093,0.97757
0.24100,0.97757
0.24107,0.97757
0.24114,0.97757
0.24121,0.97757
0.24127,0.97757
0.24134,0.97757
0.24141,0.97757
0.24148,0.97757
0.24155,0.97757
0.24161,0.97757
0.24168,0.97757
0.24175,0.97757
0.24182,0.97757
0.24189,0.97757
0.24196,0.97757
0.24202,0.97757
0.24209,0.97757
0.24216,0.97757
0.24223,0.97757
0.24230,0.97757
0.24236,0.97757
0.24243,0.97757
0.24250,0.97757
0.24257,0.97757
0.24264,0.97757
0.24271,0.97757
0.24277,0.97757
0.24284,0.97757
0.24291,0.97757
0.24298,0.97757
0.24305,0.97757
0.24311,0.97757
0.24318,0.97757
0.24325,0.97757
0.24332,0.97757
0.24339,0.97757
0.24346,0.97757
0.24352,0.97757
0.24359,0.97757
0.24366,0.97757
0.24373,0.97757
0.24380,0.97757
0.24386,0.97757
0.24393,0.97757
0.24400,0.97757
0.24407,0.97757
0.24414,0.97757
0.24421,0.97757
0.24421,0.97841
0.24427,0.97841
0.24434,0.97841
0.24441,0.97841
0.24448,0.97841
0.24455,0.97841
0.24461,0.97841
0.24468,0.97841
0.24475,0.97841
0.24482,0.97841
0.24489,0.97841
0.24496,0.97841
0.24502,0.97841
0.24509,0.97841
0.24516,0.97841
0.24523,0.97841
0.24530,0.97841
0.24536,0.97841
0.24543,0.97841
0.24550,0.97841
0.24557,0.97841
0.24564,0.97841
0.24570,0.97841
0.24577,0.97841
0.24584,0.97841
0.24591,0.97841
0.24598,0.97841
0.24605,0.97841
0.24611,0.97841
0.24618,0.97841
0.24625,0.97841
0.24632,0.97841
0.24639,0.97841
0.24645,0.97841
0.24652,0.97841
0.24659,0.97841
0.24666,0.97841
0.24673,0.97841
0.24680,0.97841
0.24686,0.97841
0.24693,0.97841
0.24700,0.97841
0.24707,0.97841
0.24714,0.97841
0.24720,0.97841
0.24727,0.97841
0.24734,0.97841
0.24741,0.97841
0.24748,0.97841
0.24755,0.97841
0.24761,0.97841
0.24768,0.97841
0.24775,0.97841
0.24782,0.97841
0.24789,0.97841
0.24795,0.97841
0.24802,0.97841
0.24809,0.97841
0.24809,0.97924
0.24816,0.97924
0.24823,0.97924
0.24830,0.97924
0.24836,0.97924
0.24843,0.97924
0.24850,0.97924
0.24857,0.97924
0.24864,0.97924
0.24870,0.97924
0.24877,0.97924
0.24884,0.97924
0.24891,0.97924
0.24898,0.97924
0.24905,0.97924
0.24911,0.97924
0.24918,0.97924
0.24925,0.97924
0.24932,0.97924
0.24939,0.97924
0.24945,0.97924
0.24952,0.97924
0.24959,0.97924
0.24966,0.97924
0.24973,0.97924
0.24980,0.97924
0.24986,0.97924
0.24993,0.97924
0.25000,0.97924
0.25007,0.97924
0.25014,0.97924
0.25020,0.97924
0.25027,0.97924
0.25034,0.97924
0.25041,0.97924
0.25048,0.97924
0.25055,0.97924
0.25061,0.97924
0.25068,0.97924
0.25075,0.97924
0.25082,0.97924
0.25089,0.97924
0.25095,0.97924
0.25102,0.97924
0.25109,0.97924
0.25116,0.97924
0.25123,0.97924
0.25130,0.97924
0.25136,0.97924
0.25143,0.97924
0.25150,0.97924
0.25157,0.97924
0.25164,0.97924
0.25170,0.97924
0.25177,0.97924
0.25184,0.97924
0.25191,0.97924
0.25198,0.97924
0.25205,0.97924
0.25211,0.97924
0.25218,0.97924
0.25225,0.97924
0.25232,0.97924
0.25239,0.97924
0.25245,0.97924
0.25252,0.97924
0.25259,0.97924
0.25266,0.97924
0.25273,0.97924
0.25280,0.97924
0.25286,0.97924
0.25293,0.97924
0.25300,0.97924
0.25307,0.97924
0.25314,0.97924
0.25320,0.97924
0.25327,0.97924
0.25334,0.97924
0.25341,0.97924
0.25348,0.97924
0.25355,0.97924
0.25361,0.97924
0.25368,0.97924
0.25375,0.97924
0.25382,0.97924
0.25389,0.97924
0.25395,0.97924
0.25402,0.97924
0.25409,0.97924
0.25416,0.97924
0.25423,0.97924
0.25430,0.97924
0.25436,0.97924
0.25443,0.97924
0.25450,0.97924
0.25457,0.97924
0.25464,0.97924
0.25470,0.97924
0.25477,0.97924
0.25484,0.97924
0.25491,0.97924
0.25498,0.97924
0.25504,0.97924
0.25511,0.97924
0.25518,0.97924
0.25525,0.97924
0.25532,0.97924
0.25539,0.97924
0.25545,0.97924
0.25552,0.97924
0.25559,0.97924
0.25566,0.97924
0.25573,0.97924
0.25579,0.97924
0.25586,0.97924
0.25593,0.97924
0.25600,0.97924
0.25607,0.97924
0.25614,0.97924
0.25620,0.97924
0.25627,0.97924
0.25634,0.97924
0.25641,0.97924
0.25648,0.97924
0.25654,0.97924
0.25661,0.97924
0.25668,0.97924
0.25675,0.97924
0.25682,0.97924
0.25689,0.97924
0.25695,0.97924
0.25702,0.97924
0.25709,0.97924
0.25716,0.97924
0.25723,0.97924
0.25729,0.97924
0.25736,0.97924
0.25743,0.97924
0.25750,0.97924
0.25757,0.97924
0.25764,0.97924
0.25770,0.97924
0.25777,0.97924
0.25784,0.97924
0.25791,0.97924
0.25798,0.97924
0.25804,0.97924
0.25811,0.97924
0.25818,0.97924
0.25825,0.97924
0.25832,0.97924
0.25839,0.97924
0.25845,0.97924
0.25852,0.97924
0.25859,0.97924
0.25866,0.97924
0.25873,0.97924
0.25879,0.97924
0.25886,0.97924
0.25893,0.97924
0.25900,0.97924
0.25907,0.97924
0.25914,0.97924
0.25920,0.97924
0.25927,0.97924
0.25934,0.97924
0.25941,0.97924
0.25948,0.97924
0.25954,0.97924
0.25961,0.97924
0.25968,0.97924
0.25975,0.97924
0.25982,0.97924
0.25989,0.97924
0.25995,0.97924
0.26002,0.97924
0.26009,0.97924
0.26016,0.97924
0.26023,0.97924
0.26029,0.97924
0.26036,0.97924
0.26043,0.97924
0.26050,0.97924
0.26057,0.97924
0.26064,0.97924
0.26070,0.97924
0.26077,0.97924
0.26084,0.97924
0.26091,0.97924
0.26098,0.97924
0.26104,0.97924
0.26111,0.97924
0.26118,0.97924
0.26125,0.97924
0.26132,0.97924
0.26139,0.97924
0.26145,0.97924
0.26152,0.97924
0.26159,0.97924
0.26166,0.97924
0.26173,0.97924
0.26179,0.97924
0.26186,0.97924
0.26193,0.97924
0.26200,0.97924
0.26207,0.97924
0.26214,0.97924
0.26220,0.97924
0.26227,0.97924
0.26234,0.97924
0.26241,0.97924
0.26248,0.97924
0.26254,0.97924
0.26261,0.97924
0.26268,0.97924
0.26275,0.97924
0.26282,0.97924
0.26289,0.97924
0.26295,0.97924
0.26302,0.97924
0.26309,0.97924
0.26316,0.97924
0.26323,0.97924
0.26329,0.97924
0.26336,0.97924
0.26343,0.97924
0.26350,0.97924
0.26357,0.97924
0.26364,0.97924
0.26370,0.97924
0.26377,0.97924
0.26384,0.97924
0.26391,0.97924
0.26398,0.97924
0.26404,0.97924
0.26411,0.97924
0.26418,0.97924
0.26425,0.97924
0.26432,0.97924
0.26439,0.97924
0.26445,0.97924
0.26452,0.97924
0.26459,0.97924
0.26466,0.97924
0.26473,0.97924
0.26479,0.97924
0.26486,0.97924
0.26493,0.97924
0.26500,0.97924
0.26507,0.97924
0.26513,0.97924
0.26520,0.97924
0.26527,0.97924
0.26534,0.97924
0.26541,0.97924
0.26548,0.97924
0.26554,0.97924
0.26561,0.97924
0.26568,0.97924
0.26575,0.97924
0.26582,0.97924
0.26588,0.97924
0.26595,0.97924
0.26602,0.97924
0.26609,0.97924
0.26616,0.97924
0.26623,0.97924
0.26629,0.97924
0.26636,0.97924
0.26643,0.97924
0.26650,0.97924
0.26657,0.97924
0.26663,0.97924
0.26670,0.97924
0.26677,0.97924
0.26684,0.97924
0.26691,0.97924
0.26698,0.97924
0.26704,0.97924
0.26711,0.97924
0.26718,0.97924
0.26725,0.97924
0.26732,0.97924
0.26738,0.97924
0.26745,0.97924
0.26752,0.97924
0.26759,0.97924
0.26766,0.97924
0.26773,0.97924
0.26779,0.97924
0.26786,0.97924
0.26793,0.97924
0.26800,0.97924
0.26807,0.97924
0.26813,0.97924
0.26820,0.97924
0.26827,0.97924
0.26834,0.97924
0.26841,0.97924
0.26848,0.97924
0.26854,0.97924
0.26861,0.97924
0.26868,0.97924
0.26875,0.97924
0.26882,0.97924
0.26888,0.97924
0.26895,0.97924
0.26902,0.97924
0.26909,0.97924
0.26916,0.97924
0.26923,0.97924
0.26929,0.97924
0.26936,0.97924
0.26943,0.97924
0.26950,0.97924
0.26957,0.97924
0.26963,0.97924
0.26970,0.97924
0.26977,0.97924
0.26984,0.97924
0.26991,0.97924
0.26998,0.97924
0.27004,0.97924
0.27011,0.97924
0.27018,0.97924
0.27025,0.97924
0.27032,0.97924
0.27038,0.97924
0.27045,0.97924
0.27052,0.97924
0.27059,0.97924
0.27066,0.97924
0.27073,0.97924
0.27079,0.97924
0.27086,0.97924
0.27093,0.97924
0.27100,0.97924
0.27107,0.97924
0.27113,0.97924
0.27120,0.97924
0.27127,0.97924
0.27134,0.97924
0.27141,0.97924
0.27148,0.97924
0.27154,0.97924
0.27161,0.97924
0.27168,0.97924
0.27175,0.97924
0.27182,0.97924
0.27188,0.97924
0.27195,0.97924
0.27202,0.97924
0.27209,0.97924
0.27216,0.97924
0.27223,0.97924
0.27229,0.97924
0.27236,0.97924
0.27243,0.97924
0.27250,0.97924
0.27257,0.97924
0.27263,0.97924
0.27270,0.97924
0.27277,0.97924
0.27284,0.97924
0.27291,0.97924
0.27298,0.97924
0.27304,0.97924
0.27311,0.97924
0.27318,0.97924
0.27325,0.97924
0.27332,0.97924
0.27338,0.97924
0.27345,0.97924
0.27352,0.97924
0.27359,0.97924
0.27366,0.97924
0.27373,0.97924
0.27379,0.97924
0.27386,0.97924
0.27393,0.97924
0.27400,0.97924
0.27407,0.97924
0.27413,0.97924
0.27420,0.97924
0.27427,0.97924
0.27434,0.97924
0.27441,0.97924
0.27448,0.97924
0.27454,0.97924
0.27461,0.97924
0.27468,0.97924
0.27475,0.97924
0.27482,0.97924
0.27488,0.97924
0.27495,0.97924
0.27502,0.97924
0.27509,0.97924
0.27516,0.97924
0.27522,0.97924
0.27529,0.97924
0.27536,0.97924
0.27543,0.97924
0.27550,0.97924
0.27557,0.97924
0.27563,0.97924
0.27570,0.97924
0.27577,0.97924
0.27584,0.97924
0.27591,0.97924
0.27597,0.97924
0.27604,0.97924
0.27611,0.97924
0.27618,0.97924
0.27625,0.97924
0.27632,0.97924
0.27638,0.97924
0.27645,0.97924
0.27652,0.97924
0.27659,0.97924
0.27666,0.97924
0.27672,0.97924
0.27679,0.97924
0.27686,0.97924
0.27693,0.97924
0.27700,0.97924
0.27707,0.97924
0.27713,0.97924
0.27720,0.97924
0.27727,0.97924
0.27734,0.97924
0.27741,0.97924
0.27747,0.97924
0.27754,0.97924
0.27761,0.97924
0.27768,0.97924
0.27775,0.97924
0.27782,0.97924
0.27788,0.97924
0.27795,0.97924
0.27802,0.97924
0.27809,0.97924
0.27816,0.97924
0.27822,0.97924
0.27829,0.97924
0.27836,0.97924
0.27843,0.97924
0.27850,0.97924
0.27857,0.97924
0.27863,0.97924
0.27870,0.97924
0.27877,0.97924
0.27884,0.97924
0.27891,0.97924
0.27897,0.97924
0.27904,0.97924
0.27911,0.97924
0.27918,0.97924
0.27925,0.97924
0.27932,0.97924
0.27938,0.97924
0.27945,0.97924
0.27952,0.97924
0.27959,0.97924
0.27966,0.97924
0.27972,0.97924
0.27979,0.97924
0.27986,0.97924
0.27993,0.97924
0.28000,0.97924
0.28007,0.97924
0.28013,0.97924
0.28020,0.97924
0.28027,0.97924
0.28034,0.97924
0.28041,0.97924
0.28047,0.97924
0.28054,0.97924
0.28061,0.97924
0.28068,0.97924
0.28075,0.97924
0.28082,0.97924
0.28088,0.97924
0.28095,0.97924
0.28102,0.97924
0.28109,0.97924
0.28116,0.97924
0.28122,0.97924
0.28129,0.97924
0.28136,0.97924
0.28143,0.97924
0.28150,0.97924
0.28157,0.97924
0.28163,0.97924
0.28170,0.97924
0.28177,0.97924
0.28184,0.97924
0.28191,0.97924
0.28197,0.97924
0.28204,0.97924
0.28211,0.97924
0.28218,0.97924
0.28225,0.97924
0.28232,0.97924
0.28238,0.97924
0.28245,0.97924
0.28252,0.97924
0.28259,0.97924
0.28266,0.97924
0.28272,0.97924
0.28279,0.97924
0.28286,0.97924
0.28293,0.97924
0.28300,0.97924
0.28307,0.97924
0.28313,0.97924
0.28320,0.97924
0.28327,0.97924
0.28334,0.97924
0.28341,0.97924
0.28347,0.97924
0.28354,0.97924
0.28361,0.97924
0.28368,0.97924
0.28375,0.97924
0.28382,0.97924
0.28388,0.97924
0.28395,0.97924
0.28402,0.97924
0.28409,0.97924
0.28416,0.97924
0.28422,0.97924
0.28429,0.97924
0.28436,0.97924
0.28443,0.97924
0.28450,0.97924
0.28457,0.97924
0.28463,0.97924
0.28470,0.97924
0.28477,0.97924
0.28484,0.97924
0.28491,0.97924
0.28497,0.97924
0.28504,0.97924
0.28511,0.97924
0.28518,0.97924
0.28525,0.97924
0.28531,0.97924
0.28538,0.97924
0.28545,0.97924
0.28552,0.97924
0.28559,0.97924
0.28566,0.97924
0.28572,0.97924
0.28579,0.97924
0.28586,0.97924
0.28593,0.97924
0.28600,0.97924
0.28606,0.97924
0.28613,0.97924
0.28620,0.97924
0.28627,0.97924
0.28634,0.97924
0.28641,0.97924
0.28647,0.97924
0.28654,0.97924
0.28661,0.97924
0.28668,0.97924
0.28675,0.97924
0.28681,0.97924
0.28688,0.97924
0.28695,0.97924
0.28702,0.97924
0.28709,0.97924
0.28716,0.97924
0.28722,0.97924
0.28729,0.97924
0.28736,0.97924
0.28743,0.97924
0.28750,0.97924
0.28756,0.97924
0.28763,0.97924
0.28770,0.97924
0.28777,0.97924
0.28784,0.97924
0.28791,0.97924
0.28797,0.97924
0.28804,0.97924
0.28811,0.97924
0.28818,0.97924
0.28825,0.97924
0.28831,0.97924
0.28838,0.97924
0.28845,0.97924
0.28852,0.97924
0.28859,0.97924
0.28866,0.97924
0.28872,0.97924
0.28879,0.97924
0.28886,0.97924
0.28893,0.97924
0.28900,0.97924
0.28906,0.97924
0.28913,0.97924
0.28920,0.97924
0.28927,0.97924
0.28934,0.97924
0.28941,0.97924
0.28947,0.97924
0.28954,0.97924
0.28961,0.97924
0.28968,0.97924
0.28975,0.97924
0.28981,0.97924
0.28988,0.97924
0.28995,0.97924
0.29002,0.97924
0.29009,0.97924
0.29016,0.97924
0.29022,0.97924
0.29029,0.97924
0.29036,0.97924
0.29043,0.97924
0.29050,0.97924
0.29056,0.97924
0.29063,0.97924
0.29070,0.97924
0.29077,0.97924
0.29084,0.97924
